id,type,name,level,challengeTimes,sweepTimes,sceneId,levelLimit,roundLimit,resetPrice,monsterLevel,stance1,stance2,stance3,stance4,stance5,stance6,stance7,stance8,stance9,stance10,stance11,stance12,stance13,stance14,stance15,stance16,stance17,stance18,stance19,stance20,packageNum,searchDollarType,fundGiftType,syGiftType,limitGiftType,godLimit,ordinaryPropStr,roundPropStr,
10088,1,山海经,88,100,5,2,100,50,50,9120,11656,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10089,1,山海经,89,100,5,2,100,50,50,9260,11659,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10090,1,山海经,90,100,5,2,100,50,50,9400,11658,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,0,1,1,1,1,21,7:40224:20|7:40225:10|7:40226:2|7:42443:2,7:40224:20|7:40225:10|7:40226:2|7:42443:2,
10091,1,山海经,91,100,5,2,100,50,50,9480,11657,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10092,1,山海经,92,100,5,2,100,50,50,9560,11658,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10093,1,山海经,93,100,5,2,100,50,50,9640,11660,11652,11652,11652,11652,11659,11652,11652,11652,11652,11658,11652,11652,11652,11652,11657,11652,11652,11652,11652,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10094,1,山海经,94,100,5,2,100,50,50,9720,11659,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10095,1,山海经,95,100,5,2,100,50,50,9800,11658,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,11652,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10096,1,山海经,96,100,5,2,100,50,50,9880,11660,11652,11652,11652,11652,11659,11652,11652,11652,11652,11658,11652,11652,11652,11652,11657,11652,11652,11652,11652,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10097,1,山海经,97,100,5,2,100,50,50,9960,11657,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10098,1,山海经,98,100,5,2,100,50,50,10040,11659,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10099,1,山海经,99,100,5,2,100,50,50,10120,11663,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,0,1,1,1,1,21,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10100,1,山海经,100,100,5,2,100,50,50,10200,11659,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,1,1,1,1,1,22,7:40224:30|7:40225:15|7:40226:3|7:42422:1,7:40224:30|7:40225:15|7:40226:3|7:42422:1,
10101,1,山海经,101,100,5,2,100,50,50,10280,11660,11652,11652,11652,11652,11659,11652,11652,11652,11652,11658,11652,11652,11652,11652,11657,11652,11652,11652,11652,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10102,1,山海经,102,100,5,2,100,50,50,10360,11664,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10103,1,山海经,103,100,5,2,100,50,50,10440,11659,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,11653,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10104,1,山海经,104,100,5,2,100,50,50,10520,11664,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10105,1,山海经,105,100,5,2,100,50,50,10600,11663,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10106,1,山海经,106,100,5,2,100,50,50,10680,11664,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10107,1,山海经,107,100,5,2,100,50,50,10760,11663,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10108,1,山海经,108,100,5,2,100,50,50,10840,11667,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10109,1,山海经,109,100,5,2,100,50,50,10920,11665,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10110,1,山海经,110,100,5,2,100,50,50,11000,11667,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,0,1,1,1,1,22,7:40224:20|7:40225:10|7:40226:2|7:42443:2,7:40224:20|7:40225:10|7:40226:2|7:42443:2,
10111,1,山海经,111,100,5,2,100,50,50,11080,11666,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10112,1,山海经,112,100,5,2,100,50,50,11160,11668,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10113,1,山海经,113,100,5,2,100,50,50,11240,11667,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,11661,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10114,1,山海经,114,100,5,2,100,50,50,11320,11668,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10115,1,山海经,115,100,5,2,100,50,50,11400,11669,11661,11661,11661,11661,11668,11661,11661,11661,11661,11667,11661,11661,11661,11661,11666,11661,11661,11661,11661,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10116,1,山海经,116,100,5,2,100,50,50,11480,11668,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10117,1,山海经,117,100,5,2,100,50,50,11560,11672,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10118,1,山海经,118,100,5,2,100,50,50,11640,11669,11661,11661,11661,11661,11668,11661,11661,11661,11661,11667,11661,11661,11661,11661,11666,11661,11661,11661,11661,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10119,1,山海经,119,100,5,2,100,50,50,11720,11672,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10120,1,山海经,120,100,5,2,100,50,50,11800,11669,11661,11661,11661,11661,11668,11661,11661,11661,11661,11667,11661,11661,11661,11661,11666,11661,11661,11661,11661,0,1,1,1,1,22,7:40224:20|7:40225:10|7:40226:2|7:42443:2,7:40224:20|7:40225:10|7:40226:2|7:42443:2,
10121,1,山海经,121,100,5,2,100,50,50,11880,11668,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,11662,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10122,1,山海经,122,100,5,2,100,50,50,11960,11672,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10123,1,山海经,123,100,5,2,100,50,50,12040,11673,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10124,1,山海经,124,100,5,2,100,50,50,12120,11674,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10125,1,山海经,125,100,5,2,100,50,50,12200,11675,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10126,1,山海经,126,100,5,2,100,50,50,12280,11674,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10127,1,山海经,127,100,5,2,100,50,50,12360,11677,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10128,1,山海经,128,100,5,2,100,50,50,12440,11675,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10129,1,山海经,129,100,5,2,100,50,50,12520,11676,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10130,1,山海经,130,100,5,2,100,50,50,12600,11677,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,0,1,1,1,1,22,7:40224:20|7:40225:10|7:40226:2|7:42443:2,7:40224:20|7:40225:10|7:40226:2|7:42443:2,
10131,1,山海经,131,100,5,2,100,50,50,12660,11675,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10132,1,山海经,132,100,5,2,100,50,50,12720,11676,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10133,1,山海经,133,100,5,2,100,50,50,12780,11677,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10134,1,山海经,134,100,5,2,100,50,50,12840,11681,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10135,1,山海经,135,100,5,2,100,50,50,12900,11677,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10136,1,山海经,136,100,5,2,100,50,50,12960,11676,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,11670,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10137,1,山海经,137,100,5,2,100,50,50,13020,11678,11670,11670,11670,11670,11677,11670,11670,11670,11670,11676,11670,11670,11670,11670,11675,11670,11670,11670,11670,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10138,1,山海经,138,100,5,2,100,50,50,13080,11677,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10139,1,山海经,139,100,5,2,100,50,50,13140,11681,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10140,1,山海经,140,100,5,2,100,50,50,13200,11683,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,0,1,1,1,1,22,7:40224:20|7:40225:10|7:40226:2|7:42443:2,7:40224:20|7:40225:10|7:40226:2|7:42443:2,
10141,1,山海经,141,100,5,2,100,50,50,13280,11682,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10142,1,山海经,142,100,5,2,100,50,50,13360,11686,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10143,1,山海经,143,100,5,2,100,50,50,13440,11685,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10144,1,山海经,144,100,5,2,100,50,50,13520,11684,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10145,1,山海经,145,100,5,2,100,50,50,13600,11683,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10146,1,山海经,146,100,5,2,100,50,50,13680,11685,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10147,1,山海经,147,100,5,2,100,50,50,13760,11684,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10148,1,山海经,148,100,5,2,100,50,50,13840,11683,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10149,1,山海经,149,100,5,2,100,50,50,13920,11686,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,0,1,1,1,1,22,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10150,1,山海经,150,100,5,2,100,50,50,14000,11685,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,11679,1,1,1,1,1,23,7:40224:30|7:40225:15|7:40226:3|7:42443:2,7:40224:30|7:40225:15|7:40226:3|7:42443:2,
10151,1,山海经,151,100,5,2,100,50,50,14130,11684,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10152,1,山海经,152,100,5,2,100,50,50,14260,11686,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10153,1,山海经,153,100,5,2,100,50,50,14390,11687,11679,11679,11679,11679,11686,11679,11679,11679,11679,11685,11679,11679,11679,11679,11684,11679,11679,11679,11679,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10154,1,山海经,154,100,5,2,100,50,50,14520,11690,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10155,1,山海经,155,100,5,2,100,50,50,14650,11686,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,11680,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10156,1,山海经,156,100,5,2,100,50,50,14780,11690,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10157,1,山海经,157,100,5,2,100,50,50,14910,11687,11679,11679,11679,11679,11686,11679,11679,11679,11679,11685,11679,11679,11679,11679,11684,11679,11679,11679,11679,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10158,1,山海经,158,100,5,2,100,50,50,15040,11691,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10159,1,山海经,159,100,5,2,100,50,50,15170,11692,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10160,1,山海经,160,100,5,2,100,50,50,15300,11691,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,0,1,1,1,1,23,7:40224:20|7:40225:10|7:40226:2|7:42443:2,7:40224:20|7:40225:10|7:40226:2|7:42443:2,
10161,1,山海经,161,100,5,2,100,50,50,15420,11692,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10162,1,山海经,162,100,5,2,100,50,50,15540,11691,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10163,1,山海经,163,100,5,2,100,50,50,15660,11693,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10164,1,山海经,164,100,5,2,100,50,50,15780,11695,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10165,1,山海经,165,100,5,2,100,50,50,15900,11693,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10166,1,山海经,166,100,5,2,100,50,50,16020,11694,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,11688,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10167,1,山海经,167,100,5,2,100,50,50,16140,11696,11688,11688,11688,11688,11695,11688,11688,11688,11688,11694,11688,11688,11688,11688,11693,11688,11688,11688,11688,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10168,1,山海经,168,100,5,2,100,50,50,16260,11695,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,11689,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
10169,1,山海经,169,100,5,2,100,50,50,16380,11699,11697,11697,11697,11697,11697,11697,11697,11697,11697,11697,11697,11697,11697,11697,11697,11697,11697,11697,11697,0,1,1,1,1,23,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
