id,name,description,code,subType,subTypeNum,maxIncrease,price,dollar,originalDollar,inShop,inOffer,vipLevel,operation,consumeItemId,sortIndex,panelType,panelTab,quality,useLv,canOpenBatch,useLimitCount,total,expireTime,showRate,consecrateMeritValue,consecrateLiveValue,meili,qinmi,isFeiziGift,decomposeRende,skipLink,showInBag,isSkin,isBook,bookAttrs,isPiece,chanzhi,awardToString,awardShowString,
42307,妃子信物·孙尚香,使用后可获得知己神箭舞孙尚香。（废弃）,item2307,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42308,妃子信物·穆桂英,使用后可获得知己穆桂英。（废弃）,item2308,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42309,妃子信物·张春华,使用后可获得知己宣穆后张春华。（废弃）,item2309,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42310,妃子信物·黄月英,使用后可获得知己巧诸葛黄月英。（废弃）,item2310,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42311,妃子信物·蔡文姬,使用后可获得知己琴韵蔡文姬。（废弃）,item2311,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42312,妃子信物·貂蝉,使用后可获得知己倾城闭月貂蝉。（废弃）,item2312,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42313,妃子信物·西施,使用后可获得知己浣纱溪西施。（废弃）,item2313,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42314,妃子信物·嫦娥,使用后可获得知己公月宫仙子嫦娥。（废弃）,item2314,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42315,妃子信物·赵飞燕,使用后可获得知己赵飞燕。（废弃）,item2315,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42316,妃子信物·维多利亚,使用后可获得知己维多利亚。（废弃）,item2316,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42317,妃子信物·阿房女,使用后可获得知己阿房女。（废弃）,item2317,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42318,妃子信物·褒姒,使用后可获得知己褒姒。（废弃）,item2318,宝箱,2,99999,0,0,0,0,0,0,2,,1,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,,0,0,,,
42401,妃子饰品礼包,打开可获得随机的知己礼物。（废弃）,item2401,宝箱,2,99999,0,0,0,0,0,0,3,,30,0,0,4,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:42001:1,7:42006:1|7:42003:1|7:42005:1|7:42002:1|7:42004:1,
42402,基础建材补给箱,打开可获得一定数量的石头、矿石、木材或粮食。（废弃）,item001,宝箱,2,99999,0,0,0,0,0,0,3,,259,0,0,4,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:42206:1000,7:42206:1|7:42208:1|7:42205:1|7:42207:1,
42403,专用建材补给箱,打开可获得一定数量的知识点、农经、商经或兵法。（废弃）,item001,宝箱,2,99999,0,0,0,0,0,0,3,,260,0,0,4,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:42201:1000,7:42201:1|7:42202:1|7:42203:1|7:42204:1,
42404,科技大礼包,打开可获得随机数量的的科技点。（废弃）,item001,宝箱,2,99999,0,0,0,0,0,0,3,,261,0,0,4,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:42213:1000,7:42213:1,
42405,兑换材料宝盒,打开可获得随机数量的知己饰品兑换材料。（废弃）,item001,宝箱,2,99999,0,0,0,0,0,0,3,,262,0,0,4,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:42209:100,7:42209:1|7:42210:1|7:42211:1|7:42212:1,
42406,招募令碎片,可以在集市内兑换各种等级的招贤令。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,6,,263,4,34,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42407,匠心精华,可以在集市内兑换各种精华。（废弃）,item001,材料,3,99999,0,0,0,0,0,0,6,,264,4,34,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42408,神兽魂石礼包,打开可获得随机神兽魂石。（废弃）,item001,宝箱,2,99999,0,0,0,0,0,0,3,,265,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:42213:100,7:42213:1|7:42214:1|7:42215:1|7:42216:1,
42409,天女下凡礼包,祭祀暴击礼包，打开可获得知己钟灵，1个招募令和1个寻访令。（废弃）,item2409,宝箱,2,99999,0,0,0,0,0,0,3,,266,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:47065:2697350|7:47065:2700550|7:47065:2703950,,
42410,天神赐福礼包,祭祀暴击礼包，打开可获得6个虎符和3个寻访令。（废弃）,item2409,宝箱,2,99999,0,0,0,0,0,0,3,,267,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:47065:2707150|7:47065:2710350,7:43000:1|7:42101:1,
42411,武将培养礼包,打开可获得随机数量的升阶书、晋升书或融合书。（废弃）,item2411,宝箱,2,99999,0,0,0,0,0,0,3,,268,0,0,4,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:47065:2713750,7:40018:1|7:40019:1|7:40020:1,
42412,铁矿补给箱,打开可获得一定数量的铁矿。（废弃）,item2412,宝箱,2,99999,0,0,0,0,0,0,3,,30,0,0,4,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:42205:6000,7:42205:1,
42413,石料,城防所各建筑升级的必备资源。（废弃）,item3020,材料,3,99999,0,0,0,0,0,0,8,,224,6,72,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42414,乙级宠物碎片,可以用来召唤乙级宠物。（废弃）,item3038,材料,3,99999,0,0,0,0,0,0,7,,250,4,150,2,0,0,0,0,0,,80,80,0,0,0,0,0,1,0,0,,0,0,,,
42415,甲级宠物碎片,可以用来召唤甲级宠物，可通过放生乙级宠物获得。（废弃）,item3039,材料,3,99999,0,0,0,0,0,0,7,,250,4,150,3,0,0,0,0,0,,240,240,0,0,0,0,0,1,0,0,,0,0,,,
42416,圣级宠物碎片,可以用来召唤圣级宠物，可通过放生甲级宠物获得。（废弃）,item3040,材料,3,99999,0,0,0,0,0,0,7,,250,4,150,4,0,0,0,0,0,,960,960,0,0,0,0,0,1,0,0,,0,0,,,
42417,神级宠物碎片,可以用来召唤神级宠物，可通过放生圣级宠物获得。（废弃）,item3041,材料,3,99999,0,0,0,0,0,0,7,,250,4,150,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42418,超神级宠物碎片,可以用来召唤超神级宠物，可通过放生神级宠物获得。（废弃）,item3041,材料,3,99999,0,0,0,0,0,0,7,,250,4,150,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42419,仙级宠物碎片,可以用来召唤仙级宠物，可通过放生超神级宠物获得。（废弃）,item3042,材料,3,99999,0,0,0,0,0,0,7,,250,4,150,7,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42420,随机乙级宠物,未知的宠物，可随机得到1个乙级宠物。（废弃）,item3060,宝箱,2,99999,0,0,0,0,0,0,3,,250,0,0,2,0,1,0,0,0,乙级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:80005:1,13:80005:1|13:80006:1|13:80007:1|13:80008:1|13:80009:1,
42421,随机甲级宠物,未知的宠物，可随机得到1个甲级宠物。（废弃）,item3060,宝箱,2,99999,0,0,0,0,0,0,3,,250,0,0,3,0,1,0,0,0,甲级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:80010:1,13:80010:1|13:80011:1|13:80012:1|13:80013:1|13:80014:1,
42422,随机圣级宠物,未知的宠物，可随机得到1个圣级宠物。（废弃）,item3060,宝箱,2,99999,0,0,0,0,0,0,3,,250,0,0,4,0,1,0,0,0,圣级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:80015:1,13:80015:1|13:80016:1|13:80017:1|13:80018:1|13:80019:1,
42423,随机神级宠物,未知的宠物，可随机得到1个神级宠物。（废弃）,item3060,宝箱,2,99999,0,0,0,0,0,0,3,,250,0,0,5,0,1,0,0,0,神级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:80020:1,13:80020:1|13:80021:1|13:80022:1|13:80023:1|13:80024:1,
42424,随机超神级宠物,未知的宠物，可随机得到1个超神级宠物。（废弃）,item3060,宝箱,2,99999,0,0,0,0,0,0,3,,250,0,0,5,0,1,0,0,0,超神级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:80025:1,13:80025:1|13:80026:1|13:80027:1|13:80028:1,
42425,随机仙级宠物,未知的宠物，可随机得到1个仙级宠物。（废弃）,item3060,宝箱,2,99999,0,0,0,0,0,0,3,,250,0,0,7,0,1,0,0,0,仙级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:80029:1,13:80029:1|13:80030:1|13:80031:1,
42426,乙级兵书残卷,可以用来召唤乙级兵书。（废弃）,item3044,材料,3,99999,0,0,0,0,0,0,7,,251,4,151,2,0,0,0,0,0,,80,80,0,0,0,0,0,1,0,0,,0,0,,,
42427,甲级兵书残卷,可以用来召唤甲级兵书，可通过分解乙级兵书获得。（废弃）,item3045,材料,3,99999,0,0,0,0,0,0,7,,251,4,151,3,0,0,0,0,0,,240,240,0,0,0,0,0,1,0,0,,0,0,,,
42428,圣级兵书残卷,可以用来召唤圣级兵书，可通过分解甲级兵书获得。（废弃）,item3046,材料,3,99999,0,0,0,0,0,0,7,,251,4,151,4,0,0,0,0,0,,960,960,0,0,0,0,0,1,0,0,,0,0,,,
42429,神级兵书残卷,可以用来召唤神级兵书，可通过分解圣级兵书获得。（废弃）,item3047,材料,3,99999,0,0,0,0,0,0,7,,251,4,151,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42430,超神级兵书残卷,可以用来召唤超神级兵书，可通过分解神级兵书获得。（废弃）,item3047,材料,3,99999,0,0,0,0,0,0,7,,251,4,151,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42431,仙级兵书残卷,可以用来召唤仙级兵书，可通过分解超神级兵书获得。（废弃）,item3048,材料,3,99999,0,0,0,0,0,0,7,,251,4,151,7,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42432,随机乙级兵书,未知的兵书，可随机得到1本乙级兵书。（废弃）,item3061,宝箱,2,99999,0,0,0,0,0,0,3,,251,0,0,2,0,1,0,0,0,乙级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:81005:1,13:81005:1|13:81006:1|13:81007:1|13:81008:1|13:81009:1,
42433,随机甲级兵书,未知的兵书，可随机得到1本甲级兵书。（废弃）,item3061,宝箱,2,99999,0,0,0,0,0,0,3,,251,0,0,3,0,1,0,0,0,甲级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:81010:1,13:81010:1|13:81011:1|13:81012:1|13:81013:1|13:81014:1,
42434,随机圣级兵书,未知的兵书，可随机得到1本圣级兵书。（废弃）,item3061,宝箱,2,99999,0,0,0,0,0,0,3,,251,0,0,4,0,1,0,0,0,圣级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:81015:1,13:81015:1|13:81016:1|13:81017:1|13:81018:1|13:81019:1,
42435,随机神级兵书,未知的兵书，可随机得到1本神级兵书。（废弃）,item3061,宝箱,2,99999,0,0,0,0,0,0,3,,251,0,0,5,0,1,0,0,0,神级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:81020:1,13:81020:1|13:81021:1|13:81022:1|13:81023:1|13:81024:1,
42436,随机超神级兵书,未知的兵书，可随机得到1本超神级兵书。（废弃）,item3061,宝箱,2,99999,0,0,0,0,0,0,3,,251,0,0,5,0,1,0,0,0,超神级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:81025:1,13:81025:1|13:81026:1|13:81027:1|13:81028:1,
42437,随机仙级兵书,未知的兵书，可随机得到1本仙级兵书。（废弃）,item3061,宝箱,2,99999,0,0,0,0,0,0,3,,251,0,0,7,0,1,0,0,0,仙级品质100%,0,0,0,0,0,0,0,1,0,0,,0,0,13:81029:1,13:81029:1|13:81030:1|13:81031:1,
42438,甲级奇物宝箱,打开后，可以随机获得1个宠物或者1本兵书。（废弃）,item3050,宝箱,2,99999,0,0,0,0,0,0,3,,251,0,0,3,0,1,0,0,0,丙级60%，乙级30%，甲级10%,0,0,0,0,0,0,0,1,0,0,,0,0,13:80001:1,13:80001:1|13:80002:1|13:80003:1|13:80004:1|13:80005:1|13:80006:1|13:80007:1|13:80008:1|13:80009:1|13:80010:1|13:80011:1|13:80012:1|13:80013:1|13:80014:1|13:81001:1|13:81002:1|13:81003:1|13:81004:1|13:81005:1|13:81006:1|13:81007:1|13:81008:1|13:81009:1|13:81010:1|13:81011:1|13:81012:1|13:81013:1|13:81014:1,
42439,圣级奇物宝箱,打开后，可以随机获得1个宠物或者1本兵书。（废弃）,item3050,宝箱,2,99999,0,0,0,0,0,0,3,,251,0,0,4,0,1,0,0,0,乙级60%，甲级30%，圣级10%,0,0,0,0,0,0,0,1,0,0,,0,0,13:80005:1,13:80005:1|13:80006:1|13:80007:1|13:80008:1|13:80009:1|13:80010:1|13:80011:1|13:80012:1|13:80013:1|13:80014:1|13:80015:1|13:80016:1|13:80017:1|13:80018:1|13:80019:1|13:81005:1|13:81006:1|13:81007:1|13:81008:1|13:81009:1|13:81010:1|13:81011:1|13:81012:1|13:81013:1|13:81014:1|13:81015:1|13:81016:1|13:81017:1|13:81018:1|13:81019:1,
42440,荣誉,在巅峰对决获得，可以在巅峰对决商城内兑换奖励（废弃）,item5626,材料,3,99999,0,0,0,0,0,0,8,,223,20,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42441,排位积分,在巅峰对决获得，实力的证明！（废弃）,item5627,材料,3,99999,0,0,0,0,0,0,8,,223,20,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42442,挑战卷轴,使用可在巅峰对决中增加1次挑战次数。（废弃）,item5628,材料,3,99999,0,0,0,0,0,0,8,,223,20,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
42443,鸿运宠物箱,未知的宠物，可随机得到宠物，小概率可获得圣级宠物。（废弃）,item3060,宝箱,2,99999,0,0,0,0,0,0,3,,251,0,0,4,0,1,0,0,0,圣级品质5%,0,0,0,0,0,0,0,1,0,0,,0,0,13:80001:1,13:80015:1|13:80016:1|13:80017:1|13:80018:1|13:80019:1,
42444,鸿运兵书箱,未知的兵书，可随机得到兵书，小概率可获得圣级兵书。（废弃）,item3061,宝箱,2,99999,0,0,0,0,0,0,3,,251,0,0,4,0,1,0,0,0,圣级品质5%,0,0,0,0,0,0,0,1,0,0,,0,0,13:81001:1,13:81015:1|13:81016:1|13:81017:1|13:81018:1|13:81019:1,
42451,君临天下称号,神级称号-君临天下(攻击+3%  防御+1%  兵力+1%  威力+3%  暴击+1%  撕裂+1%)（废弃）,item5671,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42452,圣帝明王称号,神级称号-圣帝明王（攻击+3%  防御+1%  兵力+1%  威力+3%  暴击+1%  撕裂+1%）（废弃）,item5672,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42453,勇冠三军称号,神级称号-勇冠三军（攻击+4%  防御+1%  兵力+1%  威力+2%  暴击+1%  撕裂+1%）（废弃）,item5673,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42454,万世霸业称号,神级称号-万世霸业（攻击+2%  防御+1%  兵力+1%  威力+4%  暴击+1%  撕裂+1%）（废弃）,item5674,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42455,出神入化称号,神级称号-出神入化（攻击+3%  防御+1%  兵力+1%  威力+3%  暴击+1%  撕裂+1%）（废弃）,item5675,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42456,三宫六院称号,神级称号-三宫六院（攻击+2%  防御+1%  兵力+1%  威力+4%  暴击+1%  爆伤+3%）（废弃）,item5676,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42457,杀气冲天称号,神级称号-杀气冲天（攻击+2%  防御+3%  兵力+1%  威力+2%  暴击+1%  爆伤+3%）（废弃）,item5677,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42458,傲视群雄称号,神级称号-傲视群雄（攻击+1%  防御+3%  兵力+3%  威力+1%  暴击+1%  爆伤+3%）（废弃）,item5678,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42459,烽火连天称号,神级称号-烽火连天（攻击+2%  防御+1%  兵力+1%  威力+4%  暴击+1%  爆伤+3%）（废弃）,item5679,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42460,神文胜武称号,神级称号-神文胜武（攻击+3%  防御+1%  兵力+1%  威力+3%  暴击+1%  爆伤+3%）（废弃）,item5680,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42461,唯我独尊称号,神级称号-唯我独尊（攻击+1%  防御+3%  兵力+2%  威力+2%  暴击+1%  爆伤+3%）（废弃）,item5681,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42462,百子千孙称号,神级称号-百子千孙（攻击+2%  防御+2%  兵力+2%  威力+2%  暴击+1%  爆伤+3%）（废弃）,item5682,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42463,气吞山河称号,神级称号-气吞山河（攻击+1%  防御+3%  兵力+3%  威力+1%  暴击+1%  爆伤+3%）（废弃）,item5683,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42464,巧夺天工称号,神级称号-巧夺天工（攻击+2%  防御+2%  兵力+2%  威力+2%  暴击+1%  爆伤+3%）（废弃）,item5684,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42465,问鼎中原称号,神级称号-问鼎中原（攻击+2%  防御+2%  兵力+2%  威力+2%  暴击+1%  爆伤+3%）（废弃）,item5685,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42466,四方来贺称号,神级称号-四方来贺（攻击+2%  防御+2%  兵力+2%  威力+2%  暴击+1%  爆伤+3%）（废弃）,item5686,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42467,锦衣玉食称号,神级称号-锦衣玉食（攻击+2%  防御+2%  兵力+2%  威力+2%  暴击+1%  爆伤+3%）（废弃）,item5687,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42468,飞龙在天称号,神级称号-飞龙在天（攻击+2%  防御+2%  兵力+2%  威力+2%  暴击+1%  爆伤+3%）（废弃）,item5688,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42469,万夫莫开称号,史诗称号-万夫莫开（攻击+440  防御+100  兵力+100  威力+360）（废弃）,item5689,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42470,斗转星移称号,史诗称号-斗转星移（攻击+440  防御+100  兵力+100  威力+360）（废弃）,item5690,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42471,国士无双称号,史诗称号-国士无双（攻击+420  防御+100  兵力+100  威力+380）（废弃）,item5691,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42472,卧虎藏龙称号,史诗称号-卧虎藏龙（攻击+420  防御+100  兵力+100  威力+380）（废弃）,item5692,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42473,百战不殆称号,史诗称号-百战不殆（攻击+400  防御+100  兵力+100  威力+400）（废弃）,item5693,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42474,天外飞仙称号,史诗称号-天外飞仙（攻击+400  防御+100  兵力+100  威力+400）（废弃）,item5694,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42475,天下归一称号,史诗称号-天下归一（攻击+380  防御+100  兵力+100  威力+420）（废弃）,item5695,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42476,一骑绝尘称号,史诗称号-一骑绝尘（攻击+380  防御+100  兵力+100  威力+420）（废弃）,item5696,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42477,登峰造极称号,史诗称号-登峰造极（攻击+360  防御+100  兵力+100  威力+440）（废弃）,item5697,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42478,兵震九州称号,史诗称号-兵震九州（攻击+460  防御+100  兵力+100  威力+340）（废弃）,item5698,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42479,文成武德称号,史诗称号-文成武德（攻击+300  防御+100  兵力+500  威力+100）（废弃）,item5699,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42480,战无止境称号,史诗称号-战无止境（攻击+340  防御+100  兵力+460  威力+100）（废弃）,item5700,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42481,谁与争锋称号,史诗称号-谁与争锋（攻击+400  防御+100  兵力+400  威力+100）（废弃）,item5701,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42482,勘破天机称号,史诗称号-勘破天机（攻击+440  防御+100  兵力+360  威力+100）（废弃）,item5702,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42483,王之宝藏称号,史诗称号-王之宝藏（攻击+480  防御+100  兵力+320  威力+100）（废弃）,item5703,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42484,云龙风虎称号,史诗称号-云龙风虎（攻击+600  防御+100  兵力+200  威力+100）（废弃）,item5704,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42485,独行战神称号,史诗称号-独行战神（攻击+520  防御+100  兵力+280  威力+100）（废弃）,item5705,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42486,屠灭四方称号,史诗称号-屠灭四方（攻击+300  防御+100  兵力+500  威力+100）（废弃）,item5706,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42487,异兽之王称号,史诗称号-异兽之王（攻击+340  防御+100  兵力+460  威力+100）（废弃）,item5707,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42488,兵法如神称号,史诗称号-兵法如神（攻击+400  防御+100  兵力+400  威力+100）（废弃）,item5708,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42489,仙人指路称号,史诗称号-仙人指路（攻击+440  防御+100  兵力+360  威力+100）（废弃）,item5709,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42490,财运亨通称号,史诗称号-财运亨通（攻击+320  防御+50  兵力+50  威力+280）（废弃）,item5710,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42491,洪福齐天称号,史诗称号-洪福齐天（攻击+280  防御+50  兵力+50  威力+320）（废弃）,item5711,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42492,武运昌隆称号,史诗称号-武运昌隆（攻击+460  防御+100  兵力+100  威力+340）（废弃）,item5712,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42493,英雄出世称号,称号-英雄出世（兵力+100 ）（废弃）,item5713,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42494,小露锋芒称号,称号-小露锋芒（防御+120  兵力+120）（废弃）,item5714,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
42495,宏图霸业称号,称号-宏图霸业（攻击+50  防御+175  兵力+175）（废弃）,item5715,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
